Jun 12, 2018	6,905.82	6,907.96	6,542.08	6,582.36	4,654,380,000	118,007,000,000
Jun 11, 2018	6,799.29	6,910.18	6,706.63	6,906.92	4,745,270,000	116,175,000,000
Jun 10, 2018	7,499.55	7,499.55	6,709.07	6,786.02	5,804,840,000	128,128,000,000
Jun 09, 2018	7,632.52	7,683.58	7,531.98	7,531.98	3,845,220,000	130,386,000,000
Jun 08, 2018	7,685.14	7,698.19	7,558.40	7,624.92	4,227,580,000	131,271,000,000
Jun 07, 2018	7,650.82	7,741.27	7,650.82	7,678.24	4,485,800,000	130,671,000,000
